dataset,strategy,budget_fraction,seed,accuracy,log_loss,macro_f1,balanced_acc,mcc,pr_auc,macro_auc,top2_accuracy,n_classes
mozilla4,stratified_coreset,0.5,3,0.9382438082984883,0.17583511087036846,0.9293883847034664,0.9255398951856474,0.8590995584398153,0.9821045097544517,0.9707737864724034,,2
mozilla4,random,0.5,4,0.9485365069154069,0.15959283494156892,0.9401968751953604,0.9297111838545764,0.8827972342489315,0.9816093903542286,0.9710921302968615,,2
mozilla4,stratified,0.5,4,0.9430685107751688,0.15740397959923202,0.9340443640294025,0.9248893766931062,0.8699470804620196,0.9849021650833675,0.9744002805551466,,2
mozilla4,coreset,0.5,4,0.9437118044387263,0.1618178326411508,0.9336245966023651,0.9178787799226786,0.8730143355887009,0.9803824645464995,0.969209260195207,,2
mozilla4,prototype,0.5,4,0.9466066259247347,0.16428035651600104,0.9375314101676467,0.9245288370745375,0.8788594538102793,0.9753380166611705,0.9643323640803145,,2
mozilla4,stratified_coreset,0.5,4,0.9302026375040205,0.18275582559193795,0.920380054469171,0.9175531690447903,0.8409388572344464,0.9816756620382402,0.9696232478196496,,2
mozilla4,random,1.0,1,0.9456416854293985,0.1520904878282106,0.9370946529598991,0.9283039541209819,0.8758793780066401,0.9863003310254432,0.9767580877616258,,2
mozilla4,stratified,1.0,1,0.9456416854293985,0.15370512308648981,0.9369208041975883,0.9270556618785379,0.8759864208608863,0.9840431504413396,0.9737532783787813,,2
mozilla4,coreset,1.0,1,0.9472499195882921,0.1486398891701397,0.9382130254381883,0.9247583353102844,0.8804932654001003,0.9862024145044768,0.9763684799293361,,2
mozilla4,prototype,1.0,1,0.9475715664200708,0.15245797658387986,0.9390244357317454,0.9282434734827565,0.8806056989595389,0.9847967887878954,0.9745906304708019,,2
mozilla4,stratified_coreset,1.0,1,0.9446767449340624,0.14740326712215637,0.9357474827577921,0.925587951506718,0.8737841683432878,0.9863524339156455,0.9770595532684394,,2
mozilla4,random,1.0,2,0.9472499195882921,0.14560554399194092,0.9382485849431361,0.9250079937587732,0.8804296383263376,0.9858098484220561,0.9777154634457835,,2
mozilla4,stratified,1.0,2,0.949501447410743,0.1475101406407361,0.941036315033334,0.9286823097415086,0.8854396139323352,0.9854194162257528,0.9764219279352098,,2
mozilla4,coreset,1.0,2,0.9437118044387263,0.15398196616996943,0.933819498345533,0.9191270721651225,0.8726163678628154,0.9837547867466631,0.9744241915051428,,2
mozilla4,prototype,1.0,2,0.9466066259247347,0.1506788922695701,0.9374234304144337,0.9237798617290711,0.8790473544568005,0.9842677218347269,0.9753220242353888,,2
mozilla4,stratified_coreset,1.0,2,0.9449983917658411,0.14832912587297867,0.935741799612521,0.9233309453639481,0.8749523132044312,0.9858134280327933,0.9771519151733263,,2
mozilla4,random,1.0,3,0.9482148600836282,0.14590782506397643,0.9395340555437374,0.9272246794760595,0.882428891189254,0.986939047003136,0.9777871962957718,,2
mozilla4,stratified,1.0,3,0.9491798005789643,0.14442173145489431,0.940911396083775,0.9301903405388121,0.8843325618296184,0.986022332150698,0.9773497665634902,,2
mozilla4,coreset,1.0,3,0.946284979092956,0.1433647772402091,0.9372449154110585,0.9247885756293972,0.8779649844643954,0.9871212261321108,0.9784913972152651,,2
mozilla4,prototype,1.0,3,0.9485365069154069,0.1476146566259202,0.9399948274730663,0.9282132331636437,0.8830522312050627,0.9851054809822376,0.9760203646279222,,2
mozilla4,stratified_coreset,1.0,3,0.9469282727565134,0.13961094580204275,0.938515932569782,0.9292622674894534,0.8789004311225356,0.9884826412993583,0.9803437925767283,,2
mozilla4,random,1.0,4,0.9472499195882921,0.14671416669854775,0.93877004987972,0.928752870486105,0.8797385423881242,0.9861601096600912,0.9768898324076826,,2
mozilla4,stratified,1.0,4,0.9482148600836282,0.14596162967718349,0.9401052632208726,0.9314688731003689,0.8818222770899729,0.9864158223572015,0.977273345291934,,2
mozilla4,coreset,1.0,4,0.9482148600836282,0.14651145338956828,0.9394303623234441,0.9264757041305931,0.8826008346246299,0.9866485447580406,0.9775295675306178,,2
mozilla4,prototype,1.0,4,0.949501447410743,0.14383371780960647,0.9411365753059737,0.9294312850869749,0.8852817065948608,0.9868309107459111,0.9776235703830534,,2
mozilla4,stratified_coreset,1.0,4,0.9478932132518495,0.14245617874334973,0.9394830942253622,0.9292320271703407,0.8812659018177569,0.9871418410706027,0.978540156799571,,2
adult,random,0.1,1,0.8464530658204524,0.32250463905276994,0.7804960341736824,0.7699412582643698,0.563097509902005,0.7635114283247654,0.9031496957639022,,2
adult,stratified,0.1,1,0.8553587880028662,0.32132776503867666,0.7906911428911132,0.7766745475540642,0.585014910668497,0.772229258025564,0.9053447980329785,,2
adult,coreset,0.1,1,0.8527996724332071,0.3137647416910644,0.7895013107785206,0.7785101404550032,0.581176712422632,0.7808601141581804,0.9096128062232994,,2
adult,prototype,0.1,1,0.7625140751356331,0.5979838776870037,0.6699730981844624,0.6680104235844593,0.34009579063142753,0.47162817203193974,0.7642547248774842,,2
adult,stratified_coreset,0.1,1,0.8249564950353158,0.4170396587381699,0.6881041876402179,0.6586338252614098,0.45475004955105364,0.7264855968994584,0.8625869548175118,,2
adult,random,0.1,2,0.8482956290306071,0.3243089738544795,0.7575290369103185,0.7268875652006443,0.5439678648174755,0.7691101077242838,0.9021383382378791,,2
adult,stratified,0.1,2,0.8555635172484389,0.31659817577667543,0.7910562071100704,0.7771022635506425,0.5857021056712967,0.771739261079819,0.9071725630001892,,2
adult,coreset,0.1,2,0.8487050875217524,0.31466301377561695,0.7873625644071947,0.7809487432655308,0.575438432019907,0.7776836636701956,0.9071654833248319,,2
adult,prototype,0.1,2,0.7343638038693827,0.6352173960899529,0.6292290926021679,0.6272278673519793,0.25871250434302795,0.41020541967084045,0.6964327300183646,,2
adult,stratified_coreset,0.1,2,0.8211690039922203,0.3837489526269725,0.6610812926039058,0.6356241320922374,0.4437935655830583,0.7534606411483457,0.8837451689849437,,2
adult,random,0.1,3,0.8541304125294298,0.3185325631214893,0.7934158774975331,0.7848080297102318,0.5881025894408598,0.7768533451106983,0.9055703115943557,,2
adult,stratified,0.1,3,0.8470672535571706,0.33233875481038283,0.7645616718700637,0.739418216453649,0.5455690337680338,0.7537220463736634,0.8950491657552305,,2
adult,coreset,0.1,3,0.8501381922407616,0.3351015750906479,0.7706548623975615,0.745980528705551,0.5562557993052002,0.7626978448409785,0.8930434591915425,,2
adult,prototype,0.1,3,0.7450097246391647,0.6156266415765267,0.6612349162184721,0.6670577755613981,0.32365111206928987,0.49989255514623615,0.7170239370155244,,2
adult,stratified_coreset,0.1,3,0.8232162964479476,0.38255318216072426,0.6930207487976752,0.6642322943938526,0.4489375798440678,0.713275616227464,0.8653693535703839,,2
adult,random,0.1,4,0.8540280479066434,0.3228399660207184,0.7704341177636932,0.7407690530467987,0.5644193299592715,0.7722687483109899,0.9030182900822729,,2
adult,stratified,0.1,4,0.8540280479066434,0.3215238730292548,0.7818579647417327,0.7609960308922498,0.5730018272124683,0.7739295314826118,0.906508483695853,,2
adult,coreset,0.1,4,0.8510594738458389,0.32574894236511465,0.7664453226534709,0.7377917617674277,0.5552437988316095,0.7734915829955227,0.9054809234981793,,2
adult,prototype,0.1,4,0.7528918005937149,0.6008353299686103,0.6651343247467886,0.667401888074592,0.33045676805240737,0.48860874148675826,0.7497760692928693,,2
adult,stratified_coreset,0.1,4,0.8272085167366158,0.3765797572312402,0.6792447310390309,0.6497074770235756,0.4669754006337418,0.7675125754064648,0.8830286828154637,,2
adult,random,0.25,1,0.8556658818712253,0.30968921690331463,0.7918539448090609,0.7786352722779828,0.5868871744763781,0.7831847058822712,0.9102786410568908,,2
adult,stratified,0.25,1,0.8577131743269526,0.3143170393014394,0.7932450129373843,0.7780755462372446,0.590735228091265,0.78238678421559,0.9102044483614811,,2
adult,coreset,0.25,1,0.8566895280990889,0.3058842405244757,0.797516892592132,0.7894216181513207,0.5961267773775487,0.7918082915991831,0.913306957801336,,2
adult,prototype,0.25,1,0.8055072167059064,0.49294548914254716,0.7230257051532669,0.7154713872330315,0.44759628285259995,0.5973775496703735,0.8303687048879345,,2
adult,stratified_coreset,0.25,1,0.8499334629951889,0.3544530311275829,0.7594718487744974,0.7281107086248519,0.5490904322176919,0.7668342697513089,0.8856826689201905,,2
adult,random,0.25,2,0.8575084450813799,0.3111536417243262,0.7825748935902415,0.7572742800919874,0.5796179828608503,0.7837727329038172,0.909518295435198,,2
adult,stratified,0.25,2,0.8568942573446617,0.30941203816099755,0.786666193044959,0.7659580487217502,0.5821653457048934,0.7854092211222553,0.9103137516419954,,2
adult,coreset,0.25,2,0.8592486436687481,0.3007634385619294,0.7919532837263981,0.7727822226243631,0.5910752115730417,0.7953904063826163,0.9157052409973294,,2
adult,prototype,0.25,2,0.7885146893233699,0.49757822982205446,0.6870230544143329,0.675134073510514,0.38002928283255544,0.566208917615956,0.8026011533078949,,2
adult,stratified_coreset,0.25,2,0.8505476507319071,0.36604082520377,0.7525880974508772,0.7175215000531263,0.5493759381786075,0.7730398646029506,0.885980792322731,,2
adult,random,0.25,3,0.8566895280990889,0.3104134104354701,0.7910621290048896,0.7752041047382137,0.5868639732021249,0.7843722087267417,0.9097776532982826,,2
adult,stratified,0.25,3,0.8569966219674481,0.312245914835216,0.7934011375424915,0.7796565586170068,0.5902282141232916,0.7860422287625022,0.9102011675363155,,2
adult,coreset,0.25,3,0.8580202681953117,0.30791889377703147,0.7828375476130607,0.757024419354382,0.5808197023902477,0.7874175619212495,0.9104222491058024,,2
adult,prototype,0.25,3,0.7971133176374245,0.4864178331076194,0.7198202476767641,0.7186017261284571,0.4396775782151148,0.5778357633258563,0.8218003982806634,,2
adult,stratified_coreset,0.25,3,0.8450199611014434,0.35345337777986024,0.7374509864067738,0.7021622882615874,0.5297628742253929,0.7684370889241042,0.8861388475140382,,2
adult,random,0.25,4,0.8564847988535162,0.3139744986593609,0.779879851867833,0.7538165493800448,0.5756101932781147,0.7855256993082363,0.9084225286090833,,2
adult,stratified,0.25,4,0.8537209540382844,0.31258872109067654,0.7843756366157542,0.7663639213297264,0.5753041765444559,0.7815466697468063,0.9096571261422021,,2
adult,coreset,0.25,4,0.8578155389497389,0.3112418162062403,0.783321474343359,0.7582089986933107,0.5807788874562381,0.7882637160339983,0.9113643063949958,,2
adult,prototype,0.25,4,0.8207595455010749,0.5141385701253481,0.7221369075118889,0.7005796642484108,0.46123595954587304,0.6253177678559384,0.8376950177158804,,2
adult,stratified_coreset,0.25,4,0.8539256832838571,0.3564213651705662,0.7760791487232804,0.7505221116680072,0.5677339066936946,0.7668484482233152,0.8880857294580917,,2
adult,random,0.5,1,0.8553587880028662,0.3081325376477732,0.7894387419161923,0.774036246095962,0.5833698523348156,0.7886256243329746,0.9117838778869967,,2
adult,stratified,0.5,1,0.8592486436687481,0.309568212835945,0.7977793991707711,0.7852408683987351,0.5983011546308924,0.7878941300492444,0.9132960504966191,,2
adult,coreset,0.5,1,0.8595557375371071,0.3064098663796477,0.7860907709783833,0.7608185785416306,0.5862415016529372,0.7887575553747286,0.9125204806949916,,2
adult,prototype,0.5,1,0.8501381922407616,0.37578078739217446,0.7774503064509182,0.7582926021766951,0.5627906288064306,0.7531188483658631,0.8876765760249498,,2
adult,stratified_coreset,0.5,1,0.8574060804585935,0.3295805325294802,0.7823787836130702,0.7570604220936983,0.579271113707677,0.7769023701605755,0.9008429878808621,,2
adult,random,0.5,2,0.8595557375371071,0.30795223242890224,0.7879430232706788,0.7643363138191004,0.5877141557674226,0.7896923069724391,0.9112879552619773,,2
adult,stratified,0.5,2,0.8601699252738254,0.30584988112108014,0.7879542604425478,0.7634208772604165,0.5888463746355523,0.791984418319811,0.9135974547243251,,2
adult,coreset,0.5,2,0.8618077592384072,0.3009147130468197,0.7945657111204297,0.7738780757879823,0.5974944913755957,0.7975591861286374,0.9154438685924764,,2
adult,prototype,0.5,2,0.8537209540382844,0.38241904993060183,0.7802748085941553,0.7584490169554196,0.5709662527698943,0.7554445664652755,0.8865157682788872,,2
adult,stratified_coreset,0.5,2,0.8558706111167981,0.33857954328959267,0.7765247122145298,0.7487225215063846,0.5720837172973858,0.7749339851585264,0.8956360881098406,,2
adult,random,0.5,3,0.8581226328180981,0.30560846863754115,0.7943177219481783,0.7796638397465407,0.592548321088233,0.7912623306841988,0.9129552763669271,,2
adult,stratified,0.5,3,0.8615006653700481,0.3071067141439614,0.7985811901634277,0.7829102738061566,0.6015748496475102,0.7947804212003184,0.913553077247086,,2
adult,coreset,0.5,3,0.8596581021598936,0.3019181284279459,0.7945288675740424,0.7774485345014452,0.594517370747248,0.7938142066294943,0.9136742375448653,,2
adult,prototype,0.5,3,0.853618589415498,0.3667469908452806,0.7841138736121764,0.7660034910282094,0.5748725309900885,0.757264046747378,0.891851167035558,,2
adult,stratified_coreset,0.5,3,0.8449175964786569,0.3287723665672943,0.7414432821978654,0.7073716054827308,0.5295752708806294,0.7788269391162286,0.9023394470646918,,2
adult,random,0.5,4,0.8595557375371071,0.3064707177939211,0.7882471190821507,0.764922603032012,0.5879725173863043,0.7921474406121946,0.9134177863777605,,2
adult,stratified,0.5,4,0.8580202681953117,0.30750398063157847,0.7939989763501616,0.7791568371417957,0.5920283168956069,0.7892692933620267,0.9121856062947638,,2
adult,coreset,0.5,4,0.8627290408434845,0.3010119903728197,0.7973764952831233,0.7781479546242309,0.6017252056664392,0.7962474786038088,0.9149836896942606,,2
adult,prototype,0.5,4,0.8508547446002661,0.3748520889264089,0.7831710379917176,0.7684373740551655,0.5705837561343464,0.7632614321901097,0.8915502808328784,,2
adult,stratified_coreset,0.5,4,0.8584297266864571,0.33061787272179594,0.7786008991140366,0.7489389408506362,0.5791602146279716,0.7835608595086933,0.9025482974877282,,2
adult,random,1.0,1,0.8609888422561163,0.30479172010830513,0.7940641978528273,0.7742192240468598,0.5957692305082982,0.7933403715288209,0.9134879212104656,,2
adult,stratified,1.0,1,0.8648786979219981,0.30256715058966455,0.8029354925906651,0.7863032801690004,0.6107668153580676,0.7968300663262531,0.9154773099858304,,2
adult,coreset,1.0,1,0.8619101238611936,0.30337654937345576,0.7922059522900811,0.7689619031732947,0.5954919409703415,0.7964819059103819,0.9151007633501668,,2
adult,prototype,1.0,1,0.8623195823523391,0.30731889384751404,0.7974660397400356,0.7790513902698093,0.6012619279959073,0.7896625438069073,0.9121779798152125,,2
adult,stratified_coreset,1.0,1,0.8597604667826799,0.31187672188547383,0.7828843176624294,0.7546505408929531,0.5845555355615507,0.7888523224933599,0.9103115644252184,,2
adult,random,1.0,2,0.8637526870713481,0.30219879018012213,0.7931999282702922,0.7679744611359782,0.5997064300194022,0.7982274966552455,0.9152475946659077,,2
adult,stratified,1.0,2,0.8599651960282526,0.3031795532266986,0.7894670178870593,0.766657468844536,0.5897435347328178,0.7962910909047014,0.9153844108311436,,2
adult,coreset,1.0,2,0.8640597809397073,0.30100906819174705,0.7945960392402738,0.7702283304663526,0.6013504311993694,0.7992714446224883,0.9158383158707095,,2
adult,prototype,1.0,2,0.8610912068789026,0.3175327705221745,0.7962139124929822,0.7785371065355304,0.5982553950892567,0.7827109640010512,0.9098904964164756,,2
adult,stratified_coreset,1.0,2,0.8570989865902344,0.31936674211131666,0.780821878179383,0.754659980460096,0.5775229429715086,0.7869168177671672,0.9042712775038193,,2
adult,random,1.0,3,0.8595557375371071,0.3020297477307878,0.7939263770931058,0.7763552426837886,0.5936859860728364,0.7965978460295768,0.9147985245265856,,2
adult,stratified,1.0,3,0.8639574163169209,0.30099110320190914,0.7987054137293379,0.7788088106617378,0.6048729694740095,0.7985551989768563,0.9157292428235402,,2
adult,coreset,1.0,3,0.8597604667826799,0.29907987291816246,0.7978909060640536,0.784551290751446,0.5989107239635771,0.7994349612176073,0.9158753834392465,,2
adult,prototype,1.0,3,0.8598628314054663,0.312990806966742,0.7991821066888224,0.7872568779046095,0.6008090513616579,0.7864437443917629,0.9103974414628843,,2
adult,stratified_coreset,1.0,3,0.8563824342307299,0.31513607524250675,0.7720469067648059,0.7405577563944721,0.5711270462200707,0.7890758644611618,0.9093898540078849,,2
adult,random,1.0,4,0.8603746545193981,0.30191448653317443,0.7914158005162966,0.769858057689339,0.5922056364473969,0.7968729076052397,0.91592672547517,,2
adult,stratified,1.0,4,0.8625243115979118,0.3024427474921985,0.8017121552652834,0.7879802998536061,0.6066814226762671,0.7963282920273105,0.9147643924331971,,2
adult,coreset,1.0,4,0.8617053946156208,0.29895865298258295,0.7953732234374231,0.7757162300348839,0.5981636462547641,0.7989745480445016,0.9165309728889875,,2
adult,prototype,1.0,4,0.8623195823523391,0.3080862987497175,0.8002369309235524,0.7850608547021535,0.6045493986465268,0.7881845336262164,0.9120527040963922,,2
adult,stratified_coreset,1.0,4,0.8594533729143208,0.3109554525571062,0.7799477948386344,0.7499049424077043,0.5823124679024034,0.7934967817397994,0.9110754211054215,,2
numerai28.6,random,0.1,1,0.506,0.693918321264115,0.35141728976559067,0.5009769056621164,0.007556625843912971,0.5135437580387892,0.5058938774817884,,2
numerai28.6,stratified,0.1,1,0.5059,0.6930758665464668,0.39976657589062414,0.5015810510064769,0.005678046655467422,0.5101898481336534,0.5018915245872994,,2
numerai28.6,coreset,0.1,1,0.4948,0.6941646268695149,0.331014182499331,0.5,0.0,0.5029582776917465,0.4987136008630694,,2
numerai28.6,prototype,0.1,1,0.4973,0.6934851855958946,0.4951999054064673,0.49668292122475965,-0.0066809521702309626,0.5072087710924909,0.49972120984605695,,2
numerai28.6,stratified_coreset,0.1,1,0.5038,0.6931147660368484,0.3389285398538161,0.49866017508453714,-0.017643050840646244,0.505876636508194,0.5031486605591261,,2
numerai28.6,random,0.1,2,0.5052,0.6943132446369896,0.34009065564634067,0.5000520056249284,0.0007372763261905843,0.5141468870411432,0.5114875824969228,,2
numerai28.6,stratified,0.1,2,0.5059,0.6933212164710446,0.5049546167821226,0.5055001949010806,0.011032549500695595,0.5118596665752999,0.50593128152741,,2
numerai28.6,coreset,0.1,2,0.4949,0.6979973004226077,0.3314093648355874,0.5000968904796743,0.005594511161488744,0.5125689513590246,0.5077652398883463,,2
numerai28.6,prototype,0.1,2,0.5056,0.6932832651874152,0.4152925134025032,0.5015670494920731,0.004964839646276258,0.5080472868200248,0.5008963569499677,,2
numerai28.6,stratified_coreset,0.1,2,0.5052,0.6931246986041193,0.3356364602710603,0.5,0.0,0.49982624809940446,0.4983040965710851,,2
numerai28.6,random,0.1,3,0.507,0.6931546928800428,0.46042470201543745,0.5039989925310322,0.00979368716006696,0.5144352243980628,0.5088753399567697,,2
numerai28.6,stratified,0.1,3,0.5039,0.6958568606167442,0.5036575813993313,0.5041843725817384,0.008380794137874351,0.5125353287647368,0.5101202946110651,,2
numerai28.6,coreset,0.1,3,0.5142,0.693034158200771,0.5041163244701833,0.5157388223110212,0.03294834438614165,0.5237028740446004,0.5154380697816275,,2
numerai28.6,prototype,0.1,3,0.5071,0.6931626629088605,0.5019895713645761,0.5061012199079452,0.01243359460731038,0.5091162190849801,0.5035316019780699,,2
numerai28.6,stratified_coreset,0.1,3,0.5044,0.6931914570323574,0.382982753994477,0.4998406227617579,-0.0006628548729988309,0.4969471699403647,0.49678265201164157,,2
numerai28.6,random,0.1,4,0.5053,0.6935433463748514,0.33907616956764397,0.500138494979617,0.002280943961399866,0.4916837900763764,0.48339116358825374,,2
numerai28.6,stratified,0.1,4,0.5143,0.6921351192745511,0.46865327256471306,0.5113070629719311,0.02765797874009273,0.5193046234971234,0.5200326667332339,,2
numerai28.6,coreset,0.1,4,0.5007,0.694501706112276,0.4301310736194754,0.5044143174525757,0.012612704244488588,0.5140673273835836,0.5051817204548844,,2
numerai28.6,prototype,0.1,4,0.4985,0.6934877481842049,0.40073951492211785,0.5027549379740912,0.009582979673999473,0.5123408923231239,0.5081899658267038,,2
numerai28.6,stratified_coreset,0.1,4,0.5053,0.6929996999176025,0.34414407162121735,0.5001988215045339,0.00204951369851955,0.5161622335799169,0.5157349618934784,,2
numerai28.6,random,0.25,1,0.5073,0.6930812804392085,0.49749302872292933,0.5059018383428352,0.012254746101285928,0.5130048624196749,0.5076257448005576,,2
numerai28.6,stratified,0.25,1,0.5125,0.6943907383815652,0.5124991761236077,0.5125689594586551,0.025138683730424344,0.5148696513364898,0.5160654776420618,,2
numerai28.6,coreset,0.25,1,0.4959,0.6935502260731606,0.34292999649697353,0.500972185151546,0.008819834038799152,0.5095233103640694,0.5025307737284865,,2
numerai28.6,prototype,0.25,1,0.5096,0.6929528005549737,0.39026379595302263,0.50505366660458,0.02082989774320554,0.5119514931015838,0.5114830220036599,,2
numerai28.6,stratified_coreset,0.25,1,0.5052,0.6931468334202262,0.3356364602710603,0.5,0.0,0.5012974781236784,0.49308367192995595,,2
numerai28.6,random,0.25,2,0.5066,0.6934639379172275,0.36517004281949933,0.5017454687899043,0.00974206980539949,0.5196481183388239,0.5121041491847759,,2
numerai28.6,stratified,0.25,2,0.5061,0.6935993911829718,0.5035190886657107,0.5054048245858273,0.010907137678225836,0.5097989854041699,0.50421117548074,,2
numerai28.6,coreset,0.25,2,0.4957,0.6955210361114748,0.3355881702758273,0.5008595329670857,0.013789714575252663,0.5137002993413633,0.5087841500936741,,2
numerai28.6,prototype,0.25,2,0.4937,0.6976927930243692,0.43882786469812846,0.49700583615123817,-0.0077579503800501905,0.5026758967777172,0.49797028046553515,,2
numerai28.6,stratified_coreset,0.25,2,0.4971,0.6932707059380468,0.48218800352235713,0.49538870124192635,-0.0097657593367879,0.497541409055923,0.4907815829360104,,2
numerai28.6,random,0.25,3,0.5074,0.6928612809302623,0.5061949378786015,0.5069410707462119,0.0139359491780408,0.515707256998716,0.5117340291525931,,2
numerai28.6,stratified,0.25,3,0.5158,0.6926492066620433,0.4419405917753246,0.5120718656929933,0.0346442178029433,0.5202849448535883,0.5200068239380771,,2
numerai28.6,coreset,0.25,3,0.5113,0.6926961415494255,0.5021869902401656,0.5099480359795716,0.02060473123162135,0.5206396096586761,0.5149737995661612,,2
numerai28.6,prototype,0.25,3,0.4947,0.6936198178039307,0.33149454865093075,0.49989270839534,-0.004056442171275935,0.5153661543615944,0.5143168085060079,,2
numerai28.6,stratified_coreset,0.25,3,0.5052,0.6931227340441501,0.3356364602710603,0.5,0.0,0.5033123454081102,0.496854799815148,,2
numerai28.6,random,0.25,4,0.5051,0.6932644046182641,0.42335997967952727,0.5012386139684868,0.0036986169454290606,0.5069945466260184,0.5055826038144285,,2
numerai28.6,stratified,0.25,4,0.5121,0.6927301736469431,0.5017540168261314,0.5106565926170574,0.02218526841782373,0.5185511121207925,0.5170484039553718,,2
numerai28.6,coreset,0.25,4,0.5041,0.693353708852868,0.4984969623266246,0.5052539282648811,0.010775687121945687,0.5090046248127171,0.5063215837424976,,2
numerai28.6,prototype,0.25,4,0.4983,0.6936199852754514,0.45525583599667485,0.50127765819151,0.0031166985352564527,0.5055558121099148,0.4971692938308207,,2
numerai28.6,stratified_coreset,0.25,4,0.5052,0.6931558679501358,0.3356364602710603,0.5,0.0,0.5073400649670348,0.5019472506146265,,2
numerai28.6,random,0.5,1,0.506,0.6943289626499665,0.4389937756018711,0.5024601060850742,0.006716930921434993,0.5074914879559718,0.5017235864231075,,2
numerai28.6,stratified,0.5,1,0.5153,0.6931885107715591,0.5070587669242351,0.514010875416285,0.028925343782080812,0.5206318737355348,0.5177109956212864,,2
numerai28.6,coreset,0.5,1,0.5007,0.6934749317871406,0.4189456466768957,0.5046556235522434,0.014341412994821211,0.5114362755319196,0.5071051284906976,,2
numerai28.6,prototype,0.5,1,0.5093,0.6930215586614655,0.46359531129175374,0.5063190034634146,0.015424997512658934,0.512940613508096,0.5096165401249799,,2
numerai28.6,stratified_coreset,0.5,1,0.5052,0.6933369801698329,0.3356364602710603,0.5,0.0,0.5019027011473125,0.49823648925867825,,2
numerai28.6,random,0.5,2,0.5098,0.6929075540148356,0.5069067457450639,0.509058419758681,0.018303441365177378,0.5204467450940632,0.5165662318036319,,2
numerai28.6,stratified,0.5,2,0.5128,0.6927410924024839,0.5096301709659513,0.5120192199988352,0.024313702807273022,0.5180263488065556,0.5160170924087149,,2
numerai28.6,coreset,0.5,2,0.4987,0.6948298288372418,0.38295796363277573,0.503258672458013,0.013542653970659782,0.5177487978399773,0.5149058522169758,,2
numerai28.6,prototype,0.5,2,0.4968,0.6934783619273569,0.48740246741959825,0.4982620520235469,-0.003621852675368592,0.5048880139947034,0.5018699422529541,,2
numerai28.6,stratified_coreset,0.5,2,0.5026,0.6931300087554346,0.5020038188918245,0.5022944881718407,0.004596681420663536,0.5099414347188793,0.5046048380592845,,2
numerai28.6,random,0.5,3,0.5108,0.6926318160245339,0.46873095027960265,0.507928377533314,0.019021465503216848,0.5181630714815266,0.5153503802971329,,2
numerai28.6,stratified,0.5,3,0.5174,0.6933196557967677,0.5088420641253195,0.5160830195393934,0.03325131232527295,0.5169566337178249,0.5181098987666506,,2
numerai28.6,coreset,0.5,3,0.5214,0.6922108278086009,0.5187216087481408,0.5206804768003708,0.041762964149856446,0.5273048610972113,0.5257089406790239,,2
numerai28.6,prototype,0.5,3,0.5061,0.6932659987169503,0.5059003788120439,0.5063638083095068,0.012743252403353543,0.5152754534393157,0.5104955752014138,,2
numerai28.6,stratified_coreset,0.5,3,0.5052,0.6931540955098332,0.3356364602710603,0.5,0.0,0.49815603642575135,0.48969890583365494,,2
numerai28.6,random,0.5,4,0.5149,0.6921982040319146,0.48373378836561154,0.5124001411992721,0.028286025595625642,0.5319921579757928,0.5231662056568038,,2
numerai28.6,stratified,0.5,4,0.508,0.6931056199816237,0.48745726674961526,0.5059726460013915,0.012971821533136139,0.5161204862824659,0.5108900378664957,,2
numerai28.6,coreset,0.5,4,0.5094,0.6930907370580534,0.5057956888863584,0.5085668465901272,0.017357509939361464,0.5142475494850709,0.511124463221942,,2
numerai28.6,prototype,0.5,4,0.5061,0.693160471639432,0.47735988967309595,0.5085938095064362,0.019583816962100885,0.511892208728244,0.5123644573397058,,2
numerai28.6,stratified_coreset,0.5,4,0.5052,0.6931760708659154,0.3356364602710603,0.5,0.0,0.5115536307964708,0.5059452430374869,,2
numerai28.6,random,1.0,1,0.5054,0.6933510238597458,0.484748707590162,0.5033723647549719,0.007324343973498838,0.5131717375881477,0.5115225462786055,,2
numerai28.6,stratified,1.0,1,0.5068,0.6938368074011447,0.5067984020268226,0.5068735434424587,0.01374769076207253,0.5174074140298976,0.5142841849774471,,2
numerai28.6,coreset,1.0,1,0.5057,0.6932311576258445,0.49242858607290374,0.5040728405184305,0.008576166042631027,0.5041775741143191,0.5009777257508172,,2
numerai28.6,prototype,1.0,1,0.5085,0.6935665887465707,0.41109168492492126,0.5043248677776988,0.014512704945647931,0.5105367466527291,0.510532499195113,,2
numerai28.6,stratified_coreset,1.0,1,0.5071,0.6930645390277755,0.4269929163699475,0.5032658732368493,0.009669601180027198,0.510958739646253,0.5072643457116321,,2
numerai28.6,random,1.0,2,0.5055,0.6932227507006344,0.5015428433401371,0.5046279405580507,0.009388499527140557,0.5152065576351695,0.5120047384325088,,2
numerai28.6,stratified,1.0,2,0.5065,0.6932787236984315,0.5061265081718049,0.5062687580288684,0.012549325531731482,0.5114718557885556,0.5078488889358274,,2
numerai28.6,coreset,1.0,2,0.505,0.6935865058506323,0.4385616289198606,0.5086326137034982,0.024121991266649958,0.5199020254019153,0.5191756940430677,,2
numerai28.6,prototype,1.0,2,0.4989,0.6944004839854422,0.4358529002930739,0.4954768707783434,-0.012015477055846133,0.5007462533027298,0.49006354527305673,,2
numerai28.6,stratified_coreset,1.0,2,0.4929,0.693265061702435,0.48467977146365915,0.4942669799165478,-0.011883778588863293,0.5021009976037876,0.4972217595055081,,2
